"id";"montante";"tipo";"data_hora_transacao";"origem_fk";"destino_fk"
4475;719.14;"DOC";"2021-03-21 02:07:43";331;509
4476;459.36;"TED";"2021-03-24 00:42:48";155;863
4477;507.83;"TED";"2022-01-21 06:45:36";61;284
4478;430.82;"TED";"2021-03-11 20:57:05";281;499
4479;485.99;"TED";"2022-05-24 14:49:18";155;2
4480;695.72;"DOC";"2022-03-26 05:05:49";824;254
4481;713.11;"TED";"2021-03-31 07:04:47";480;427
4482;218.78;"PIX";"2021-12-11 03:47:02";175;436
4483;666.46;"PIX";"2022-05-10 16:23:14";328;797
4484;448.68;"TED";"2022-04-03 14:51:46";488;433
4485;718.00;"TED";"2021-02-22 15:51:10";317;581
4486;497.84;"TED";"2022-03-03 22:44:05";302;630
4487;625.99;"TED";"2021-10-10 10:43:23";562;439
4488;947.67;"PIX";"2021-01-25 16:45:41";55;543
4489;73.22;"PIX";"2021-09-04 19:29:37";345;612
4490;896.34;"TED";"2021-11-10 05:30:58";712;589
4491;392.95;"TED";"2022-01-11 23:16:42";104;249
4492;545.92;"DOC";"2021-05-13 12:06:39";42;546
4493;600.13;"PIX";"2021-08-29 19:11:51";664;777
4494;591.26;"TED";"2021-09-27 19:02:44";183;734
4495;861.82;"PIX";"2021-01-22 06:34:13";125;74
4496;347.16;"PIX";"2022-02-22 18:32:02";14;69
4497;370.28;"PIX";"2021-06-20 19:40:50";135;45
4498;350.62;"TED";"2021-11-21 12:47:02";422;785
4499;739.76;"PIX";"2021-04-10 03:40:53";262;534
4500;353.06;"PIX";"2022-04-07 18:52:08";335;453
4501;587.07;"PIX";"2021-06-13 03:07:52";828;889
4502;69.58;"PIX";"2022-05-20 21:41:51";727;24
4503;831.41;"PIX";"2021-08-14 20:43:26";20;395
4504;492.13;"PIX";"2021-08-15 10:53:08";103;435
4505;607.22;"DOC";"2021-04-03 04:19:24";151;828
4506;750.50;"PIX";"2021-04-11 02:21:48";768;632
4507;563.93;"PIX";"2022-03-16 20:01:45";808;291
4508;650.80;"DOC";"2021-05-08 09:57:08";625;493
4509;631.28;"DOC";"2021-03-18 15:57:12";602;287
4510;132.27;"DOC";"2022-04-14 23:43:50";254;526
4511;226.22;"TED";"2021-05-05 00:26:05";83;467
4512;338.79;"DOC";"2021-05-30 16:00:11";158;576
4513;476.54;"TED";"2022-03-28 03:40:30";46;206
4514;247.64;"TED";"2021-02-12 12:28:44";521;13
4515;607.63;"PIX";"2022-05-17 04:14:30";332;670
4516;593.90;"PIX";"2021-12-12 19:04:21";94;222
4517;859.55;"TED";"2021-12-29 03:20:04";576;232
4518;947.76;"DOC";"2021-02-16 20:32:54";756;196
4519;177.33;"TED";"2022-04-02 09:55:53";407;470
4520;278.91;"TED";"2021-12-01 04:25:26";138;139
4521;215.19;"TED";"2021-08-05 16:56:13";748;474
4522;146.83;"PIX";"2021-03-11 00:04:50";347;386
4523;754.40;"DOC";"2021-11-07 19:44:41";277;121
4524;257.58;"TED";"2021-03-18 06:47:36";428;326
4525;113.08;"DOC";"2022-04-30 09:09:47";81;462
4526;73.42;"DOC";"2021-11-22 10:13:58";652;658
4527;285.61;"DOC";"2021-07-02 20:29:59";569;62
4528;398.44;"DOC";"2022-01-27 08:36:56";637;22
4529;945.76;"PIX";"2022-04-28 13:31:34";369;303
4530;868.26;"PIX";"2022-05-12 17:37:24";492;100
4531;351.10;"TED";"2021-01-28 14:26:52";96;224
4532;447.84;"DOC";"2022-04-30 10:08:25";278;37
4533;593.99;"DOC";"2021-06-25 00:32:11";378;593
4534;360.02;"PIX";"2021-08-24 11:42:52";261;413
4535;161.98;"DOC";"2021-01-06 14:47:59";785;808
4536;644.64;"DOC";"2022-02-11 15:06:55";358;507
4537;63.22;"DOC";"2021-12-06 23:00:38";625;246
4538;340.78;"DOC";"2021-03-12 13:31:37";621;143
4539;920.51;"DOC";"2021-07-28 19:00:23";481;769
4540;745.25;"PIX";"2021-09-30 09:32:55";540;861
4541;715.06;"TED";"2022-04-18 03:12:24";855;809
4542;771.69;"DOC";"2021-04-16 17:01:35";269;324
4543;634.26;"TED";"2021-11-27 03:14:43";286;605
4544;62.32;"PIX";"2022-03-10 11:07:35";111;856
4545;438.38;"TED";"2021-07-28 03:39:36";11;166
4546;14.08;"PIX";"2021-11-04 23:26:07";599;24
4547;491.87;"DOC";"2021-06-17 07:30:57";456;591
4548;657.47;"DOC";"2022-02-13 23:44:40";275;773
4549;343.44;"DOC";"2022-01-11 16:39:09";414;375
4550;770.85;"TED";"2021-12-10 13:40:55";255;494
4551;526.65;"PIX";"2021-06-12 08:34:04";725;681
4552;706.67;"DOC";"2021-02-11 11:41:06";500;797
4553;713.77;"TED";"2022-01-27 12:50:11";456;667
4554;752.27;"PIX";"2022-05-04 17:14:04";668;399
4555;857.12;"DOC";"2021-11-17 08:58:29";304;608
4556;701.02;"TED";"2022-02-20 06:23:55";139;15
4557;52.89;"DOC";"2021-08-21 06:44:22";634;276
4558;473.21;"DOC";"2021-01-31 18:54:36";296;52
4559;83.22;"TED";"2021-07-30 05:59:36";780;770
4560;446.52;"DOC";"2021-10-13 15:16:51";178;552
4561;459.40;"DOC";"2021-04-09 07:01:44";14;311
4562;910.93;"PIX";"2021-03-16 16:49:28";39;508
4563;579.33;"PIX";"2021-05-29 14:15:09";811;735
4564;182.10;"PIX";"2022-03-10 11:15:07";809;717
4565;605.66;"PIX";"2021-09-01 17:21:02";745;409
4566;856.24;"TED";"2021-10-31 23:30:34";132;702
4567;225.65;"DOC";"2021-08-25 10:54:38";371;81
4568;407.22;"DOC";"2022-05-06 08:27:06";519;472
4569;821.79;"DOC";"2021-09-05 00:11:33";375;819
4570;323.32;"TED";"2021-05-18 20:22:39";638;685
4571;690.71;"DOC";"2021-10-08 12:07:38";747;771
4572;25.08;"DOC";"2021-08-02 15:15:04";6;746
4573;121.05;"TED";"2021-10-23 03:18:32";321;213
4574;543.30;"DOC";"2021-08-17 06:11:21";84;516
4575;355.60;"TED";"2021-12-20 05:23:23";490;151
4576;487.92;"DOC";"2021-08-28 16:48:10";349;731
4577;825.09;"PIX";"2021-05-01 05:30:39";470;295
4578;776.13;"DOC";"2021-04-11 16:10:41";746;863
4579;361.17;"DOC";"2021-08-08 08:15:46";316;225
4580;403.55;"PIX";"2021-06-20 19:34:21";31;773
4581;723.81;"TED";"2022-01-13 00:55:39";422;370
4582;36.28;"TED";"2022-01-23 22:40:18";435;511
4583;312.10;"TED";"2021-08-20 11:15:00";451;506
4584;409.74;"TED";"2021-10-04 10:57:42";718;33
4585;78.93;"PIX";"2021-05-29 22:27:19";611;623
4586;63.13;"PIX";"2021-05-31 00:05:11";872;551
4587;278.73;"DOC";"2021-03-22 00:01:17";194;195
4588;799.60;"PIX";"2021-08-12 03:42:42";596;676
4589;236.79;"DOC";"2021-01-25 06:09:40";445;432
4590;839.28;"PIX";"2021-10-26 23:05:02";258;708
4591;110.90;"PIX";"2022-01-07 10:47:08";288;845
4592;617.37;"TED";"2021-08-07 18:39:55";851;852
4593;157.69;"DOC";"2021-04-12 19:39:49";187;351
4594;353.41;"TED";"2022-02-11 03:46:06";713;513
4595;459.24;"TED";"2021-05-21 15:19:39";715;261
4596;35.24;"DOC";"2021-04-28 22:48:21";862;757
4597;765.04;"PIX";"2021-08-02 23:03:57";73;894
4598;707.07;"TED";"2021-09-30 23:47:44";517;573
4599;822.71;"TED";"2021-11-19 06:13:12";615;555
4600;300.01;"PIX";"2022-01-01 23:34:53";107;320
4601;175.93;"DOC";"2021-06-18 02:16:11";642;767
4602;384.83;"PIX";"2021-10-08 13:36:21";895;306
4603;183.78;"TED";"2022-03-30 07:22:40";700;320
4604;261.12;"DOC";"2022-05-20 23:06:52";664;172
4605;419.37;"PIX";"2021-09-19 11:47:49";465;807
4606;778.14;"TED";"2021-07-13 02:44:19";466;30
4607;253.17;"DOC";"2021-12-01 19:30:35";258;163
4608;30.45;"PIX";"2021-08-10 09:12:06";32;547
4609;53.85;"DOC";"2022-03-28 17:44:33";432;259
4610;220.79;"PIX";"2021-09-27 22:26:52";428;168
4611;771.39;"TED";"2022-05-06 16:23:50";627;448
4612;495.36;"DOC";"2021-08-31 23:55:36";54;805
4613;146.11;"PIX";"2022-03-27 20:56:51";354;813
4614;921.67;"TED";"2021-08-01 04:49:46";482;753
4615;703.32;"PIX";"2021-05-08 08:21:53";548;197
4616;751.80;"PIX";"2022-02-14 10:59:36";816;156
4617;706.03;"TED";"2021-02-18 11:21:51";16;34
4618;897.56;"PIX";"2021-06-10 18:16:00";53;349
4619;95.76;"DOC";"2021-10-25 05:17:41";311;757
4620;60.56;"PIX";"2021-03-13 03:52:53";505;100
4621;101.18;"DOC";"2021-06-07 11:13:51";284;619
4622;132.72;"PIX";"2021-03-24 17:42:41";171;189
4623;98.05;"PIX";"2021-10-24 18:03:15";512;314
4624;229.65;"DOC";"2021-01-25 14:15:01";813;797
4625;734.39;"TED";"2022-02-24 13:49:03";598;682
4626;875.13;"PIX";"2022-04-07 19:49:50";217;596
4627;591.88;"TED";"2022-03-17 23:59:45";767;373
4628;285.61;"PIX";"2021-08-19 22:17:13";854;496
4629;429.34;"PIX";"2021-01-20 11:55:48";226;147
4630;946.70;"DOC";"2021-05-27 17:47:27";129;667
4631;469.94;"TED";"2021-10-20 19:57:22";232;731
4632;734.05;"DOC";"2021-03-07 09:12:40";47;528
4633;219.94;"PIX";"2021-04-12 02:07:26";227;310
4634;64.67;"PIX";"2022-02-18 12:46:48";367;828
4635;390.75;"TED";"2021-10-25 04:01:03";42;56
4636;662.52;"TED";"2022-03-30 14:12:22";625;321
4637;288.38;"DOC";"2021-03-03 01:23:33";715;722
4638;225.96;"TED";"2022-02-08 19:19:45";395;814
4639;577.41;"TED";"2021-07-01 05:02:24";784;303
4640;489.74;"PIX";"2022-02-21 02:27:03";439;401
4641;662.64;"DOC";"2022-03-01 08:04:47";798;743
4642;913.44;"TED";"2022-05-23 20:18:08";315;569
4643;686.21;"PIX";"2022-03-21 19:53:44";2;857
4644;375.92;"TED";"2021-01-05 12:34:02";499;216
4645;393.81;"PIX";"2021-10-28 18:45:16";756;671
4646;191.37;"PIX";"2022-04-13 05:53:43";448;42
4647;508.54;"DOC";"2022-03-23 23:36:03";76;44
4648;680.39;"TED";"2021-04-10 14:56:13";7;295
4649;864.25;"DOC";"2021-10-29 15:17:44";11;688
4650;299.54;"PIX";"2021-03-15 09:48:04";704;103
4651;514.02;"PIX";"2021-08-07 12:01:12";675;252
4652;634.87;"PIX";"2022-05-25 03:13:08";232;204
4653;788.73;"DOC";"2022-03-20 01:01:32";137;621
4654;519.18;"TED";"2022-04-28 16:56:55";605;654
4655;199.73;"DOC";"2021-11-30 04:49:57";115;704
4656;292.80;"TED";"2021-02-01 07:11:25";489;882
4657;454.63;"PIX";"2022-02-26 10:12:35";635;569
4658;677.64;"DOC";"2021-09-16 14:38:33";556;441
4659;831.65;"PIX";"2022-02-15 13:32:27";144;568
4660;356.14;"TED";"2022-04-21 18:32:29";118;647
4661;522.13;"PIX";"2022-05-04 13:14:00";678;538
4662;178.97;"PIX";"2021-01-04 03:47:05";591;490
4663;86.51;"DOC";"2021-04-04 19:45:50";886;793
4664;481.91;"DOC";"2021-04-29 05:28:42";557;526
4665;202.32;"PIX";"2021-05-25 15:38:08";73;247
4666;285.79;"PIX";"2021-05-17 11:38:09";401;576
4667;35.24;"PIX";"2021-05-27 21:57:11";170;754
4668;946.35;"DOC";"2022-03-06 04:55:51";653;564
4669;489.33;"DOC";"2021-07-03 23:39:48";20;518
4670;617.37;"DOC";"2022-05-02 12:51:22";251;30
4671;128.74;"PIX";"2021-11-21 15:26:45";211;730
4672;937.78;"TED";"2021-03-09 15:38:20";540;690
4673;255.73;"PIX";"2021-05-12 17:49:36";129;203
4674;578.59;"DOC";"2021-01-04 07:30:47";578;619
4675;13.44;"TED";"2021-12-30 05:49:20";379;590
4676;11.61;"DOC";"2021-09-13 18:56:06";734;890
4677;882.93;"PIX";"2021-07-10 05:41:38";829;273
4678;802.71;"PIX";"2021-08-04 09:48:00";135;337
4679;947.95;"TED";"2021-12-04 10:22:33";679;461
4680;63.33;"TED";"2021-08-01 00:04:45";339;814
4681;439.78;"TED";"2022-01-04 10:56:50";608;59
4682;699.50;"TED";"2021-08-04 21:07:52";383;352
4683;154.45;"DOC";"2022-04-11 15:09:36";629;382
4684;777.01;"PIX";"2021-06-26 02:21:46";733;146
4685;390.55;"PIX";"2021-07-16 16:40:24";876;831
4686;848.42;"TED";"2022-03-03 18:09:14";19;346
4687;524.20;"PIX";"2021-03-11 16:24:24";269;561
4688;279.89;"TED";"2021-09-20 09:04:23";47;258
4689;24.63;"DOC";"2021-08-12 05:27:32";720;726
4690;705.87;"PIX";"2021-10-14 14:21:08";894;628
4691;366.55;"DOC";"2021-04-28 22:12:21";288;255
4692;516.41;"TED";"2021-11-15 22:42:53";450;704
4693;891.67;"DOC";"2021-09-07 03:07:35";200;437
4694;767.06;"PIX";"2021-07-15 06:19:55";486;406
4695;604.70;"PIX";"2022-01-30 11:52:59";894;333
4696;52.68;"DOC";"2022-01-14 23:37:38";612;581
4697;396.53;"TED";"2021-05-16 08:21:30";28;464
4698;481.86;"TED";"2021-01-15 01:06:54";41;482
4699;170.64;"PIX";"2022-04-19 21:41:17";370;558
4700;790.30;"TED";"2021-09-17 17:13:28";843;602
4701;173.37;"PIX";"2021-05-20 09:49:48";192;224
4702;276.31;"TED";"2022-04-24 17:51:33";260;446
4703;49.45;"DOC";"2022-05-20 10:25:04";218;30
4704;836.93;"PIX";"2022-03-24 22:44:28";319;370
4705;270.35;"PIX";"2021-09-23 16:16:35";264;815
4706;851.58;"TED";"2022-03-29 10:12:58";721;799
4707;41.81;"DOC";"2022-04-28 13:49:58";266;418
4708;674.79;"TED";"2021-03-06 01:05:13";552;151
4709;895.20;"PIX";"2022-02-27 16:53:28";114;538
4710;628.21;"PIX";"2021-01-16 19:05:13";820;49
4711;79.29;"DOC";"2021-01-09 04:57:04";786;554
4712;784.76;"TED";"2022-03-13 22:24:25";52;710
4713;843.08;"DOC";"2021-02-14 09:13:38";76;40
4714;814.85;"TED";"2021-04-09 04:54:19";113;893
4715;575.92;"DOC";"2022-03-31 00:19:58";262;2
4716;537.67;"PIX";"2021-09-02 08:12:29";612;2
4717;371.43;"TED";"2022-02-07 07:55:59";633;407
4718;438.92;"TED";"2021-10-07 12:55:29";558;198
4719;927.72;"PIX";"2021-08-25 09:19:07";544;622
4720;538.22;"PIX";"2022-03-19 11:17:49";222;406
4721;815.54;"PIX";"2021-07-07 00:59:57";387;160
4722;335.94;"DOC";"2021-05-22 16:24:10";391;434
4723;141.77;"TED";"2021-11-04 16:05:39";737;762
4724;586.34;"DOC";"2022-05-12 18:43:19";804;566
4725;2.59;"DOC";"2022-05-15 04:44:38";780;754
4726;487.22;"PIX";"2022-03-31 03:25:25";173;65
4727;903.73;"DOC";"2021-02-13 08:05:25";144;154
4728;565.39;"PIX";"2021-12-07 03:06:42";221;275
4729;68.91;"PIX";"2021-05-06 17:27:33";384;441
4730;362.33;"PIX";"2022-02-08 18:39:07";633;530
4731;918.53;"PIX";"2021-06-22 16:07:10";154;458
4732;66.92;"PIX";"2021-12-21 20:41:29";409;230
4733;407.18;"TED";"2022-05-24 02:20:47";665;791
4734;256.38;"PIX";"2021-12-29 05:14:23";459;807
4735;680.46;"DOC";"2021-11-04 22:54:10";604;404
4736;470.43;"PIX";"2021-04-13 21:08:41";642;639
4737;405.07;"DOC";"2021-09-30 11:52:48";817;8
4738;832.35;"TED";"2021-10-25 09:19:36";157;293
4739;741.71;"DOC";"2021-06-03 17:10:38";201;315
4740;362.08;"TED";"2022-02-19 09:22:28";301;722
4741;482.93;"TED";"2021-11-08 21:13:16";698;232
4742;497.66;"PIX";"2022-05-23 04:33:12";451;108
4743;46.41;"TED";"2021-09-03 03:34:54";123;277
4744;760.91;"PIX";"2022-03-07 08:00:39";780;87
4745;874.64;"DOC";"2021-12-30 03:34:00";433;231
4746;950.13;"PIX";"2021-02-08 14:06:09";705;153
4747;716.45;"TED";"2021-11-18 08:58:28";26;352
4748;718.04;"TED";"2022-04-07 17:35:05";306;52
4749;733.12;"TED";"2021-01-02 03:04:03";785;878
4750;505.97;"DOC";"2022-02-12 08:03:50";608;234
4751;507.25;"PIX";"2021-12-11 23:36:15";604;291
4752;438.00;"TED";"2021-06-20 10:43:41";675;256
4753;108.26;"DOC";"2021-08-13 00:37:50";122;294
4754;585.06;"DOC";"2021-12-09 14:25:06";728;286
4755;836.84;"TED";"2021-06-11 05:16:55";828;4
4756;100.56;"TED";"2021-12-16 03:42:13";447;863
4757;903.62;"PIX";"2022-03-21 01:47:37";824;416
4758;817.39;"DOC";"2021-03-29 19:39:47";328;522
4759;69.39;"DOC";"2021-05-14 23:35:58";101;789
4760;726.95;"PIX";"2021-02-15 03:45:27";302;50
4761;476.71;"DOC";"2021-03-24 13:13:37";761;370
4762;847.91;"DOC";"2021-05-06 03:09:21";746;46
4763;80.66;"DOC";"2021-12-01 13:09:23";359;179
4764;699.72;"PIX";"2021-08-07 18:20:40";899;308
4765;940.19;"DOC";"2021-10-15 04:52:47";403;24
4766;538.47;"DOC";"2021-08-02 15:58:22";683;63
4767;18.53;"DOC";"2021-01-28 11:56:32";268;322
4768;216.40;"DOC";"2021-11-10 02:05:12";587;256
4769;609.49;"PIX";"2021-11-20 17:22:45";66;609
4770;627.13;"DOC";"2022-02-07 14:13:58";486;42
4771;596.21;"DOC";"2021-06-18 18:25:04";321;166
4772;840.88;"PIX";"2022-04-07 02:08:58";870;179
4773;674.08;"DOC";"2021-09-09 05:06:01";189;198
4774;711.52;"DOC";"2022-04-05 21:33:30";258;492
4775;132.88;"PIX";"2021-01-18 05:57:08";54;740
4776;886.57;"PIX";"2021-06-28 01:54:27";547;113
4777;540.95;"TED";"2022-04-25 00:17:21";540;698
4778;30.56;"TED";"2022-04-11 10:23:56";845;258
4779;144.81;"TED";"2021-05-03 13:16:48";862;78
4780;798.02;"TED";"2021-10-16 11:18:44";532;616
4781;511.87;"DOC";"2021-03-19 02:43:29";34;654
4782;742.41;"DOC";"2021-12-20 15:20:36";538;713
4783;701.87;"TED";"2021-03-02 03:18:16";542;429
4784;298.92;"TED";"2021-08-10 09:07:04";37;383
4785;921.60;"PIX";"2022-04-04 14:35:55";213;34
4786;471.55;"TED";"2022-05-30 05:06:16";724;108
4787;115.37;"PIX";"2021-08-04 02:25:33";752;131
4788;311.95;"TED";"2021-09-17 09:53:29";282;540
4789;162.50;"DOC";"2022-05-10 17:54:43";245;848
4790;832.52;"DOC";"2021-07-02 16:32:52";517;690
4791;794.06;"TED";"2021-11-30 18:06:07";213;39
4792;257.69;"TED";"2022-04-23 11:09:36";687;220
4793;141.67;"PIX";"2021-08-03 07:42:39";728;590
4794;731.60;"PIX";"2022-04-10 15:31:04";169;499
4795;706.07;"TED";"2022-05-30 18:40:42";492;320
4796;814.50;"PIX";"2022-01-26 23:16:30";229;449
4797;258.78;"PIX";"2021-10-05 05:35:06";106;41
4798;19.88;"DOC";"2021-01-30 17:35:43";435;552
4799;637.71;"DOC";"2021-07-03 01:46:18";86;866
4800;184.03;"TED";"2021-11-25 00:23:53";860;236
4801;816.69;"DOC";"2021-05-13 02:04:43";38;761
4802;225.75;"TED";"2021-11-28 14:42:25";745;455
4803;934.81;"DOC";"2021-11-19 03:06:10";365;221
4804;126.34;"TED";"2021-02-24 07:30:36";408;60
4805;586.10;"PIX";"2022-05-01 02:03:33";258;608
4806;698.73;"PIX";"2021-03-31 00:53:44";782;508
4807;556.52;"PIX";"2022-04-27 23:25:29";802;2
4808;511.82;"PIX";"2021-01-25 14:32:04";337;467
4809;878.90;"DOC";"2021-10-04 06:28:03";598;599
4810;52.74;"DOC";"2021-09-03 06:15:41";708;298
4811;813.86;"DOC";"2021-01-18 09:45:47";323;673
4812;783.43;"TED";"2021-08-29 15:15:23";198;563
4813;633.34;"DOC";"2021-01-02 14:13:18";598;540
4814;559.44;"DOC";"2022-04-03 23:31:01";43;467
4815;33.72;"DOC";"2022-01-17 04:57:05";494;215
4816;269.07;"TED";"2021-11-12 14:29:23";744;604
4817;576.40;"PIX";"2022-02-22 11:49:50";230;585
4818;428.70;"DOC";"2022-05-19 23:11:58";367;536
4819;463.01;"TED";"2021-06-20 23:12:23";430;375
4820;202.63;"TED";"2021-11-21 11:58:11";226;681
4821;834.84;"PIX";"2022-01-06 09:40:38";81;82
4822;775.98;"PIX";"2021-05-12 05:05:00";317;452
4823;446.87;"PIX";"2021-12-22 15:32:45";593;548
4824;608.41;"DOC";"2021-10-15 12:48:56";234;485
4825;473.04;"TED";"2021-05-17 21:30:12";377;357
4826;731.81;"PIX";"2021-11-06 07:30:28";641;139
4827;79.19;"DOC";"2022-03-25 18:17:50";837;834
4828;18.75;"TED";"2022-02-04 09:00:56";347;853
4829;466.84;"PIX";"2022-02-21 12:25:44";608;685
4830;388.41;"DOC";"2021-05-30 03:06:18";392;112
4831;827.96;"TED";"2021-05-05 02:20:36";322;158
4832;249.91;"PIX";"2022-03-06 12:29:52";75;820
4833;0.54;"DOC";"2021-09-20 00:09:52";395;189
4834;103.33;"PIX";"2021-08-18 11:35:25";572;98
4835;399.01;"PIX";"2021-10-23 00:05:59";582;47
4836;412.52;"DOC";"2021-03-31 03:44:50";539;473
4837;233.20;"DOC";"2021-12-07 04:33:04";164;329
4838;46.62;"PIX";"2021-08-07 03:02:42";750;712
4839;552.60;"PIX";"2022-04-28 08:21:42";73;179
4840;746.04;"TED";"2022-02-13 05:11:38";114;349
4841;554.41;"PIX";"2021-09-10 15:44:04";338;342
4842;622.82;"DOC";"2022-03-29 23:00:49";458;75
4843;427.01;"TED";"2021-09-02 13:24:40";490;476
4844;918.23;"PIX";"2021-09-17 23:20:17";80;38
4845;894.53;"PIX";"2022-05-20 22:29:41";19;36
4846;510.44;"PIX";"2021-07-04 03:35:26";464;467
4847;356.65;"DOC";"2021-05-27 18:28:33";415;450
4848;810.80;"DOC";"2022-02-23 13:56:11";895;403
4849;692.15;"PIX";"2021-03-12 19:16:29";436;344
4850;715.22;"TED";"2022-02-28 16:37:50";416;186
4851;93.36;"DOC";"2021-08-26 02:16:27";546;41
4852;636.93;"TED";"2021-04-08 14:51:23";337;315
4853;824.64;"TED";"2021-10-20 02:41:55";204;621
4854;705.09;"PIX";"2022-05-10 12:21:27";50;124
4855;842.41;"DOC";"2021-10-19 03:03:05";209;288
4856;869.91;"DOC";"2021-03-10 15:23:06";472;444
4857;120.85;"PIX";"2021-06-08 21:00:57";823;200
4858;275.01;"PIX";"2021-08-05 07:50:24";312;318
4859;726.07;"PIX";"2021-02-20 08:05:27";15;413
4860;912.32;"DOC";"2021-07-10 20:49:57";847;28
4861;887.66;"PIX";"2022-05-18 05:00:26";5;791
4862;318.92;"DOC";"2022-05-09 20:15:16";772;219
4863;298.19;"PIX";"2021-03-07 16:38:25";855;468
4864;195.06;"DOC";"2021-03-27 22:08:11";116;745
4865;494.47;"DOC";"2022-02-02 00:01:27";490;335
4866;320.73;"TED";"2022-03-19 16:15:15";844;314
4867;570.19;"TED";"2021-05-03 03:19:47";486;7
4868;533.78;"TED";"2021-05-30 00:52:26";733;77
4869;323.52;"TED";"2021-01-19 05:50:54";849;742
4870;183.23;"PIX";"2022-01-14 06:34:06";4;745
4871;674.84;"TED";"2021-02-08 10:54:26";318;319
4872;689.11;"TED";"2021-01-23 18:29:47";668;290
4873;874.47;"TED";"2021-10-27 09:08:35";868;196
4874;560.42;"DOC";"2021-07-22 23:52:31";336;72
4875;99.39;"TED";"2022-03-16 04:38:20";412;297
4876;251.53;"PIX";"2021-10-20 06:36:35";536;815
4877;163.50;"TED";"2021-09-09 06:09:26";698;21
4878;494.37;"PIX";"2021-11-28 23:12:41";699;53
4879;122.36;"DOC";"2021-03-19 13:10:24";646;569
4880;557.91;"DOC";"2021-07-10 03:50:41";710;591
4881;67.34;"PIX";"2021-12-28 00:28:38";294;203
4882;399.71;"DOC";"2022-05-27 12:06:05";666;213
4883;898.10;"TED";"2022-04-22 23:03:45";93;99
4884;294.26;"TED";"2021-05-06 05:02:51";182;493
4885;771.59;"TED";"2021-12-27 06:51:05";514;55
4886;908.76;"DOC";"2021-09-03 14:29:29";430;465
4887;131.34;"PIX";"2022-02-01 13:01:49";738;685
4888;258.68;"TED";"2022-03-18 06:25:13";194;86
4889;501.77;"TED";"2021-05-27 16:28:26";359;807
4890;889.79;"TED";"2021-02-07 04:05:29";60;866
4891;92.89;"PIX";"2022-02-21 20:57:04";298;30
4892;376.63;"TED";"2022-05-08 14:31:47";670;414
4893;809.69;"DOC";"2021-05-16 13:00:31";537;540
4894;223.50;"DOC";"2022-03-19 00:42:51";679;438
4895;893.88;"PIX";"2021-04-23 19:05:32";218;586
4896;777.09;"TED";"2021-03-06 10:39:11";273;263
4897;174.69;"PIX";"2022-01-04 03:33:19";870;839
4898;599.27;"DOC";"2021-12-24 02:20:00";316;870
4899;468.15;"TED";"2021-10-26 05:04:05";456;617
4900;504.92;"PIX";"2021-10-03 06:01:23";61;98
4901;184.39;"TED";"2022-04-19 08:53:06";898;741
4902;334.12;"PIX";"2021-08-10 20:15:58";535;535
4903;251.28;"PIX";"2021-08-17 03:49:45";620;631
4904;415.93;"PIX";"2021-04-25 22:02:37";340;280
4905;589.52;"PIX";"2021-08-09 04:05:11";244;535
4906;634.09;"PIX";"2021-02-04 16:46:35";893;379
4907;604.89;"TED";"2021-06-02 05:10:25";891;328
4908;453.05;"DOC";"2021-04-05 14:52:20";587;491
4909;769.64;"TED";"2021-06-11 23:39:57";315;375
4910;787.74;"PIX";"2021-01-31 02:45:42";374;621
4911;718.21;"PIX";"2022-02-05 01:51:17";808;627
4912;604.45;"TED";"2021-07-28 07:03:07";388;762
4913;940.27;"PIX";"2022-04-02 17:41:37";169;763
4914;838.29;"TED";"2022-04-21 14:44:01";341;11
4915;378.66;"PIX";"2021-09-04 10:49:01";184;505
4916;258.98;"DOC";"2021-03-30 15:33:21";121;563
4917;66.68;"TED";"2021-06-17 20:37:47";867;808
4918;799.65;"PIX";"2021-10-11 22:05:46";577;16
4919;179.84;"PIX";"2021-08-02 11:10:40";366;506
4920;223.49;"DOC";"2021-10-31 16:39:10";828;765
4921;369.08;"TED";"2022-05-07 21:06:59";797;374
4922;147.77;"TED";"2022-01-06 20:46:34";659;741
4923;759.60;"PIX";"2021-01-12 00:34:08";897;763
4924;184.12;"PIX";"2021-04-01 00:48:24";265;605
4925;304.72;"TED";"2021-03-13 10:01:18";51;259
4926;737.87;"DOC";"2021-07-21 02:48:45";113;448
4927;404.03;"DOC";"2021-04-12 01:59:47";797;884
4928;169.88;"DOC";"2022-04-16 20:41:29";879;729
4929;780.87;"TED";"2021-08-31 04:15:33";559;859
4930;690.12;"DOC";"2021-11-12 02:00:36";95;650
4931;554.80;"DOC";"2021-05-05 07:20:58";234;324
4932;251.13;"TED";"2021-07-19 20:35:54";594;418
4933;376.66;"TED";"2021-07-28 14:01:28";866;855
4934;42.42;"DOC";"2021-09-28 05:58:53";689;522
4935;886.45;"PIX";"2022-04-08 17:46:10";195;479
4936;530.18;"TED";"2021-03-03 15:58:35";878;252
4937;174.44;"TED";"2021-11-22 07:38:35";251;583
4938;260.58;"PIX";"2021-07-02 13:59:58";133;511
4939;329.83;"DOC";"2021-11-14 14:08:11";173;829
4940;64.92;"TED";"2021-11-24 15:43:28";573;117
4941;436.02;"PIX";"2021-01-04 00:14:42";656;254
4942;360.19;"DOC";"2021-06-12 05:02:48";421;563
4943;520.99;"DOC";"2022-05-13 20:57:47";743;293
4944;298.18;"DOC";"2022-01-03 05:48:57";670;48
